repository_owner,repository_name,repository_url,original_flesch_score,textstat_score,py_readability_score
Azure,azure-cli-extensions,https://github.com/Azure/azure-cli-extensions,3.172142857142888,7.798750000000041,
Azure,AgentBaker,https://github.com/Azure/AgentBaker,39.65426425269649,53.265882238631946,49.6805372001958
Azure,autorest.java,https://github.com/Azure/autorest.java,44.00071612903227,57.20280360531311,52.306593963310604
Azure,terraform-azurerm-avm-res-databricks-workspace,https://github.com/Azure/terraform-azurerm-avm-res-databricks-workspace,-1.46605882352938,31.992475635163686,23.794803763440882
Azure,fleet,https://github.com/Azure/fleet,47.20693757225436,55.334687473851574,60.50871951219514
Azure,azure-sdk-for-go,https://github.com/Azure/azure-sdk-for-go,34.193487467588625,54.68803052325583,53.82051369863015
Azure,azure-sdk-for-net,https://github.com/Azure/azure-sdk-for-net,-3.5019230769230774,38.02422095070423,52.943092408440464
Azure,azure-sdk-for-python,https://github.com/Azure/azure-sdk-for-python,7.662903695521209,49.30941096148416,42.88883337082444
Azure,azure-dev,https://github.com/Azure/azure-dev,13.41271766102065,33.65543898156278,31.897713019745282
facioquo,stock-charts,https://github.com/facioquo/stock-charts,16.70752398081538,40.40457062146896,37.45168464304061
HotCakeX,Harden-Windows-Security,https://github.com/HotCakeX/Harden-Windows-Security,53.69774774774777,55.613333333333344,64.54751358695654
wled,WLED,https://github.com/wled/WLED,46.62194117647061,60.79020094572542,61.96092730661698
orbitinghail,graft,https://github.com/orbitinghail/graft,-1.6634615384615188,36.20491803278691,35.35308391608393
jakub-k-slys,substack-api,https://github.com/jakub-k-slys/substack-api,33.50847902097905,50.43943357766432,48.83772441933459
3MFConsortium,gladius,https://github.com/3MFConsortium/gladius,37.37450819672134,50.87367638650659,58.71822732300885
MicrosoftDocs,azure-devops-docs,https://github.com/MicrosoftDocs/azure-devops-docs,15.257857142857176,14.357096774193565,
MicrosoftDocs,m365copilot-docs,https://github.com/MicrosoftDocs/m365copilot-docs,26.020431187410598,37.44926547101673,38.31387290969903
MicrosoftDocs,azure-dev-docs,https://github.com/MicrosoftDocs/azure-dev-docs,35.459134357166846,44.4374093051855,50.74809482257129
alchemyplatform,aa-sdk,https://github.com/alchemyplatform/aa-sdk,-12.43702959830864,32.968976806156036,31.230646646509086
MiguelElGallo,iparq,https://github.com/MiguelElGallo/iparq,56.37808823529414,56.37808823529414,
jsburckhardt,devcontainer-features,https://github.com/jsburckhardt/devcontainer-features,36.49031250000005,55.60115942028986,64.09831162790698
Skyscanner,backpack-ios,https://github.com/Skyscanner/backpack-ios,8.805034362259818,28.761325581395397,29.54929244291921
Azure-Samples,Apim-Samples,https://github.com/Azure-Samples/Apim-Samples,33.600277295448564,43.874332579185534,49.186369718901034
Azure-Samples,rag-postgres-openai-python,https://github.com/Azure-Samples/rag-postgres-openai-python,32.18319727891159,45.284612337294874,44.0970642280123
Azure-Samples,adaptive-rag-workbench,https://github.com/Azure-Samples/adaptive-rag-workbench,30.559777542372927,37.66223833836159,47.61010092145682
Azure-Samples,eShopLite,https://github.com/Azure-Samples/eShopLite,28.140714285714296,40.97562193096479,52.45305785123969
Azure-Samples,azure-ai-travel-agents,https://github.com/Azure-Samples/azure-ai-travel-agents,4.442131507775542,35.19833766659937,39.8849241127468
zwave-js,zwave-js-ui,https://github.com/zwave-js/zwave-js-ui,33.01648423005565,46.23307004470942,47.26013681689699
zwave-js,zwave-js,https://github.com/zwave-js/zwave-js,14.053886618999002,52.64768431983387,56.13835585585588
risingwavelabs,risingwave,https://github.com/risingwavelabs/risingwave,29.97151378033732,45.5025562938354,43.95497365648055
ArduPilot,MethodicConfigurator,https://github.com/ArduPilot/MethodicConfigurator,22.579103448275877,36.23305232558141,26.423230373230382
ModerRAS,TelegramSearchBot,https://github.com/ModerRAS/TelegramSearchBot,-15.732999999999947,33.6606442577031,26.16380252100845
