repository_owner,repository_name,repository_url,original_flesch_score,textstat_score,py_readability_score
tscircuit,tscircuit.com,https://github.com/tscircuit/tscircuit.com,-13.868100358422907,42.74982112161587,44.11655347440666
tscircuit,pcb-viewer,https://github.com/tscircuit/pcb-viewer,11.771368343195292,54.71045454545455,54.23952460582899
tscircuit,simple-3d-svg,https://github.com/tscircuit/simple-3d-svg,42.72133522727276,53.678126315789484,55.06957368421055
tscircuit,contribution-tracker,https://github.com/tscircuit/contribution-tracker,16.761666666666684,63.70779569892474,57.61885398981326
tscircuit,tscircuit-autorouter,https://github.com/tscircuit/tscircuit-autorouter,9.592974137931066,44.746052215189906,42.47151476793249
tscircuit,circuit-to-svg,https://github.com/tscircuit/circuit-to-svg,37.81200000000004,68.51687804878048,65.40068181818182
HelgeSverre,vite-plugin-server-actions,https://github.com/HelgeSverre/vite-plugin-server-actions,31.259182027649786,49.374199378882,46.182707509881425
waudbygroup,NMRTools.jl,https://github.com/waudbygroup/NMRTools.jl,9.10295846905538,37.19310683585758,38.60385714285715
UMEP-dev,SUEWS,https://github.com/UMEP-dev/SUEWS,4.687567082294294,39.56440651587468,30.290657894736853
numbersprotocol,capture-lite,https://github.com/numbersprotocol/capture-lite,-20.536452930140115,13.030216684018768,9.066656972003301
vrognas,vscode-nmtran,https://github.com/vrognas/vscode-nmtran,-4.966014359056601,20.743026315789535,21.581572361690434
SoftFever,OrcaSlicer,https://github.com/SoftFever/OrcaSlicer,-0.7053326713008516,30.689942782075633,29.71298005553379
morooka-akira,aicm,https://github.com/morooka-akira/aicm,70.92578275529868,69.39236842105265,73.46673463177117
langchain-ai,langchain,https://github.com/langchain-ai/langchain,16.6314315789474,37.88709428705124,37.570192477226016
langchain-ai,agents-from-scratch,https://github.com/langchain-ai/agents-from-scratch,7.983782051282048,27.28718545594461,23.16881578947371
JuliaLang,julia,https://github.com/JuliaLang/julia,0.0,,
duckduckgo,apple-browsers,https://github.com/duckduckgo/apple-browsers,44.18029885057473,54.76078048780488,54.162714285714316
themotte,rDrama,https://github.com/themotte/rDrama,22.060732758620706,40.65936574629853,36.99242625795259
rosssaunders,ccrxt,https://github.com/rosssaunders/ccrxt,24.8064673974674,42.4920589464883,42.904727934198064
pi-dal,django-vditor,https://github.com/pi-dal/django-vditor,-0.8970646067415373,19.43159680638726,15.277584830339379
tangle-network,dapp,https://github.com/tangle-network/dapp,13.885823429541633,41.93961143352681,41.464165718328076
windmill-labs,windmill,https://github.com/windmill-labs/windmill,13.65761865342165,25.269236111111127,24.660989599747893
windmill-labs,windmilldocs,https://github.com/windmill-labs/windmilldocs,20.574169863597632,47.87100271002711,48.69812043795622
dtedesco1,dtedes.co,https://github.com/dtedesco1/dtedes.co,38.69831730769235,55.30055275590553,51.69608750000003
bearsunday,bearsunday.github.io,https://github.com/bearsunday/bearsunday.github.io,8.516406250000017,33.86053868058855,34.87327880512092
gyrinx-app,gyrinx,https://github.com/gyrinx-app/gyrinx,20.87790379560809,51.9275072113511,50.50260000000003
tommyxchow,frosty,https://github.com/tommyxchow/frosty,23.35846153846157,43.331836536594835,44.4172137322428
tumf,grafana-loki-mcp,https://github.com/tumf/grafana-loki-mcp,24.81820359281437,49.415308924485146,39.6147192273136
dotCMS,core,https://github.com/dotCMS/core,-1.811144206670491,35.01969904575486,28.260958264763843
jxnl,blog,https://github.com/jxnl/blog,28.62638339920952,42.37590958605668,41.337638532169024
busser,tfautomv,https://github.com/busser/tfautomv,31.674035961871795,50.65428636559966,45.50562771162191
divideprojects,Alita_Robot,https://github.com/divideprojects/Alita_Robot,8.878995568685411,30.396288872554578,27.408114111498264
chanzuckerberg,single-cell-data-portal,https://github.com/chanzuckerberg/single-cell-data-portal,12.16158511480603,50.87638797814208,50.961978717285064
neptaco,mcproc,https://github.com/neptaco/mcproc,12.858769314177296,47.202819148936214,45.90299732054109
pavini,webhook-listener,https://github.com/pavini/webhook-listener,11.45938953488374,42.96831601530192,47.82234801488835
EvolvingLMMs-Lab,lmms-eval,https://github.com/EvolvingLMMs-Lab/lmms-eval,37.97856927710845,53.65316666666669,53.08372294372296
YumNumm,EQMonitor,https://github.com/YumNumm/EQMonitor,54.5364285714286,73.18404761904762,
redis,agent-memory-server,https://github.com/redis/agent-memory-server,6.336232764505155,31.803879312446696,28.61861575929899
alestic,abc,https://github.com/alestic/abc,28.80213043478264,39.366586538461576,35.71523809523811
Azure,telescope,https://github.com/Azure/telescope,6.061101152368764,43.56111895161294,
Azure,LogicAppsUX,https://github.com/Azure/LogicAppsUX,9.8273556893688,42.8387238538682,43.49832142857147
Azure,azure-sdk-for-js,https://github.com/Azure/azure-sdk-for-js,17.339000000000027,62.7345,63.78960176991154
Azure,fleet,https://github.com/Azure/fleet,10.89147387496226,40.00074631797585,37.93610148934641
sentioxyz,sentio-sdk,https://github.com/sentioxyz/sentio-sdk,0.6792715555122015,28.74617268000634,23.71828253926006
orbitinghail,graft,https://github.com/orbitinghail/graft,8.773422420193072,40.721718181818176,36.617915742793826
orbitinghail,splinter-rs,https://github.com/orbitinghail/splinter-rs,40.58997712978848,50.611524187843514,53.003536367414824
irislib,iris-client,https://github.com/irislib/iris-client,-217.18,-217.17999999999998,
jakub-k-slys,substack-api,https://github.com/jakub-k-slys/substack-api,8.173076923076934,52.23212424740012,54.97171122994655
taylorai,lm-deluge,https://github.com/taylorai/lm-deluge,35.48832865168541,51.690917085427145,55.728867210250456
sspenst,thinky.gg,https://github.com/sspenst/thinky.gg,17.43638244353184,46.37407177580786,43.47315985130115
sapientpants,sonarqube-mcp-server,https://github.com/sapientpants/sonarqube-mcp-server,18.32227913533839,36.77864409914912,38.31225871988897
figmentapp,figment,https://github.com/figmentapp/figment,14.249064321608074,45.73156937799044,45.816029998101385
iBurnApp,iBurn-Android,https://github.com/iBurnApp/iBurn-Android,32.04454545454547,45.578883772626256,42.53008250825084
ibis-ssl,crane,https://github.com/ibis-ssl/crane,92.53649193548388,109.47273684210526,
AmoyLab,Unla,https://github.com/AmoyLab/Unla,-37.19351851851849,27.006226415094375,21.161826923076916
kobzarvs,3d-tetris,https://github.com/kobzarvs/3d-tetris,87.14391304347826,78.2070512820513,85.02353866906478
zwave-js,zwave-js-ui,https://github.com/zwave-js/zwave-js-ui,26.60467630853995,48.957201798914184,45.96534759358289
zwave-js,zwave-js,https://github.com/zwave-js/zwave-js,0.0,,
risingwavelabs,risingwave,https://github.com/risingwavelabs/risingwave,10.426909090909106,55.18712121212124,
callstack,react-native-testing-library,https://github.com/callstack/react-native-testing-library,25.04059588129357,47.08966165413534,48.9695268691589
ModerRAS,TelegramSearchBot,https://github.com/ModerRAS/TelegramSearchBot,10.34512820512819,40.90966101694917,35.222891525423734
Comfy-Org,desktop,https://github.com/Comfy-Org/desktop,22.61580560806556,44.49280960155215,43.30038301799726
Comfy-Org,ComfyUI_frontend,https://github.com/Comfy-Org/ComfyUI_frontend,26.838423046252014,50.70135557057006,53.190920266378726
Comfy-Org,Comfy-PR,https://github.com/Comfy-Org/Comfy-PR,35.971360420823515,47.39740928109552,46.33847546777548
Comfy-Org,registry-web,https://github.com/Comfy-Org/registry-web,-2.798576051779889,38.469681659803626,39.15675148451686
Comfy-Org,comfy-claude-prompt-library,https://github.com/Comfy-Org/comfy-claude-prompt-library,34.80268947351979,50.30052175733053,50.07729605745493
angular-eslint,angular-eslint,https://github.com/angular-eslint/angular-eslint,40.57341724137933,59.18392565854734,55.439496275947704
mcp-agents-ai,mcp-agents-hub,https://github.com/mcp-agents-ai/mcp-agents-hub,11.326200000000028,38.37461214283218,37.63013867120307
culstrup,fireflies-raycast,https://github.com/culstrup/fireflies-raycast,31.761156462585063,41.14571428571432,37.173225806451626
grafbase,grafbase,https://github.com/grafbase/grafbase,121.22000000000004,121.22000000000003,
gprt-org,GPRT,https://github.com/gprt-org/GPRT,24.883478260869595,47.85884215734788,53.19071428571431
Helicone,helicone,https://github.com/Helicone/helicone,32.4183708920188,51.144438452429995,51.21576023391816
hu-po,tatbot,https://github.com/hu-po/tatbot,-4.475500870718918,33.68051375519738,31.950599627672375
lumen-notes,lumen,https://github.com/lumen-notes/lumen,12.404768571899211,50.78853550295861,45.29887943786983
slick,slick,https://github.com/slick/slick,-9.556988976334566,21.9968880455408,17.633955880107777
cartridge-gg,controller,https://github.com/cartridge-gg/controller,3.473035714285743,31.17284602010014,32.486012820512826
cartridge-gg,slot,https://github.com/cartridge-gg/slot,-6.274999999999977,32.66436842105264,26.18845201238392
cartridge-gg,cainome,https://github.com/cartridge-gg/cainome,9.867748960931038,40.423542461625175,38.73457973590658
lacolaco,blog.lacolaco.net,https://github.com/lacolaco/blog.lacolaco.net,16.373019323671542,42.96552447552449,44.10511764705885
amuta,kumi,https://github.com/amuta/kumi,13.463750000000005,43.32217647058826,27.960882352941184
sourcecodeit,nezuko-crm,https://github.com/sourcecodeit/nezuko-crm,25.401850467289734,59.876550802139064,59.19463659147871
zapier,zapier-platform,https://github.com/zapier/zapier-platform,-2.2623958333333007,32.368181818181824,29.20750000000004
lancegoyke,fitness-store,https://github.com/lancegoyke/fitness-store,12.309244670423936,35.52554945054948,33.73530482815059
SethRobinson,UGTLive,https://github.com/SethRobinson/UGTLive,12.589734151329251,63.00181818181821,66.19618181818186
plastic-labs,honcho,https://github.com/plastic-labs/honcho,13.88849210363628,38.35355451936874,37.253201551667246
kajidog,mcp-tts-voicevox,https://github.com/kajidog/mcp-tts-voicevox,7.025970149253766,47.90787334173277,45.69977588128663
openSVM,osvm-cli,https://github.com/openSVM/osvm-cli,28.33520604333978,39.4066554062324,38.04471619586741
RawkodeAcademy,RawkodeAcademy,https://github.com/RawkodeAcademy/RawkodeAcademy,38.2565384615385,49.27581339712921,37.46528409090911
liam-hq,liam,https://github.com/liam-hq/liam,7.139795081967236,44.47558498845268,48.8560234776229
hikettei,Caten,https://github.com/hikettei/Caten,17.826568997071774,37.91304930981897,34.712366256215375
buger,probe,https://github.com/buger/probe,34.87960664094794,49.37910848657555,45.801016923768174
lingodotdev,lingo.dev,https://github.com/lingodotdev/lingo.dev,57.55785714285717,79.8693534482759,
devill,refakts,https://github.com/devill/refakts,14.628182242834754,36.67028689941239,33.25592829705508
ariccio,COVID-CO2-tracker,https://github.com/ariccio/COVID-CO2-tracker,-386.3799999999999,-50.00999999999996,
xlnfinance,xln,https://github.com/xlnfinance/xln,30.85658057556887,44.76487515561715,43.566258984532226
exceptionraiser,vscode-string-manipulation,https://github.com/exceptionraiser/vscode-string-manipulation,22.20426047904192,40.48335600236547,37.05425842696633
ragnarok22,telegram-bot-api-docker,https://github.com/ragnarok22/telegram-bot-api-docker,21.199044011544032,47.06622053110533,44.50472976370037
ragnarok22,gsmart,https://github.com/ragnarok22/gsmart,31.697625368731565,51.666204705139364,51.204166550684306
imfing,hextra,https://github.com/imfing/hextra,6.508026565464917,37.00964967067907,32.81989342584737
microsoft,poml,https://github.com/microsoft/poml,18.81742643006723,32.54020069965017,32.56917142857145
metowolf,vCards,https://github.com/metowolf/vCards,73.75319716775601,82.02042338709678,83.88919407644283
prebid,Prebid.js,https://github.com/prebid/Prebid.js,121.22000000000004,121.22000000000003,
Wei-Shaw,claude-relay-service,https://github.com/Wei-Shaw/claude-relay-service,27.15721355932203,60.80784142532653,55.02225225225226
lollipopkit,flutter_server_box,https://github.com/lollipopkit/flutter_server_box,21.147129411764723,46.84364411707696,48.66759740259741
rocketship-ai,rocketship,https://github.com/rocketship-ai/rocketship,26.010197086546725,39.16882172171009,38.87383338828445
jdx,mise,https://github.com/jdx/mise,21.376404178384888,46.958010743270904,45.418017727738516
entira,archi-mcp,https://github.com/entira/archi-mcp,-0.6600763358778181,28.82721448645887,23.954942875007134
yosshi4486,EmojiPickerViewController,https://github.com/yosshi4486/EmojiPickerViewController,18.63086750348674,32.87756410256412,29.946147798742146
the-guild-org,polen,https://github.com/the-guild-org/polen,30.46290771556528,50.20015889940933,46.04640722049692
pomerium,mcp-app-demo,https://github.com/pomerium/mcp-app-demo,12.8748181818182,36.09685087217616,34.34349056603773
BjornMelin,mcp-search-hub,https://github.com/BjornMelin/mcp-search-hub,6.950183673469411,30.06199289120633,24.76105717377044
lbds137,tzurot,https://github.com/lbds137/tzurot,10.923965211891243,38.34067005290737,38.36996821360461
syntaxfm,website,https://github.com/syntaxfm/website,12.358610929319411,51.77144958355487,50.9519633757962
pathintegral-institute,mcpm.sh,https://github.com/pathintegral-institute/mcpm.sh,49.40412528647826,50.75,55.49777041027767
Extralit,extralit,https://github.com/Extralit/extralit,-5.416071428571399,31.6687391304348,27.36195652173916
Gumball12,yuki-no,https://github.com/Gumball12/yuki-no,121.22000000000004,,
svilupp,PromptingTools.jl,https://github.com/svilupp/PromptingTools.jl,23.03107785660518,38.337828767123284,35.28249987836327
brandon-schabel,Promptliano,https://github.com/brandon-schabel/Promptliano,6.9932559432375285,36.69098486310142,33.46894811685911
wfukatsu,microservices-example,https://github.com/wfukatsu/microservices-example,10.574527930763225,28.65925369389464,22.364376982961232
coreyja,coreyja.com,https://github.com/coreyja/coreyja.com,48.37976865671644,61.5357643312102,64.12829297820826
sgcarstrends,sgcarstrends,https://github.com/sgcarstrends/sgcarstrends,3.421335515729908,35.860746439427004,33.32425514824013
ruvnet,ruv-FANN,https://github.com/ruvnet/ruv-FANN,8.023762145355647,37.60492004356263,40.74417935132604
ruvnet,claude-flow,https://github.com/ruvnet/claude-flow,-0.6226611302183471,32.720985234055945,32.86782296435274
jey3dayo,dotfiles,https://github.com/jey3dayo/dotfiles,-3.0148292682926865,28.72073593073594,27.086582020722318
washanhanzi,cargo-appraiser,https://github.com/washanhanzi/cargo-appraiser,-0.9730250648227924,22.395433333333358,22.68095238095242
stargately,beancount-mobile,https://github.com/stargately/beancount-mobile,-2.9354782608695587,39.67040785740437,41.27043648208473
hivesolutions,appier,https://github.com/hivesolutions/appier,11.173731617647093,22.61358490566039,19.72837264150948
jozu-ai,promptkit,https://github.com/jozu-ai/promptkit,17.328187357197294,44.47405462184875,39.47142857142862
module-federation,core,https://github.com/module-federation/core,-2.5591200332847563,28.235818116203546,27.61682858514729
Akira-Papa,Claude-Code-Communication,https://github.com/Akira-Papa/Claude-Code-Communication,-4.532499999999999,-16.82190909090906,
basicmachines-co,basic-memory,https://github.com/basicmachines-co/basic-memory,3.2215342250196954,40.716633639371594,38.792253415580745
LuthienResearch,luthien_control,https://github.com/LuthienResearch/luthien_control,44.55719006327632,57.19112903225806,58.67002529946308
cablehead,gpt2099.nu,https://github.com/cablehead/gpt2099.nu,8.166768447837171,46.673333333333346,44.558970588235326
cablehead,stacks,https://github.com/cablehead/stacks,56.614473684210566,60.87700000000004,
cablehead,xs,https://github.com/cablehead/xs,0.0,,
cablehead,http-nu,https://github.com/cablehead/http-nu,55.21419496855347,63.13948837209304,64.0935606060606
sugyan,claude-code-webui,https://github.com/sugyan/claude-code-webui,14.36249299719887,31.967826373326915,31.98949583392178
theopenco,llmgateway,https://github.com/theopenco/llmgateway,21.186566247858423,49.131102460292766,49.61748222405956
Effect-TS,effect-smol,https://github.com/Effect-TS/effect-smol,0.0,,
hashintel,hash,https://github.com/hashintel/hash,10.400727272727297,40.03470579013381,42.2135218610357
vinceglb,FileKit,https://github.com/vinceglb/FileKit,4.66287076271189,48.79750293772034,44.514832286995556
cloudflare,workerd,https://github.com/cloudflare/workerd,19.521666666666675,49.88166083916087,47.83564691943127
cloudflare,workers-sdk,https://github.com/cloudflare/workers-sdk,7.147321867321864,44.492640117994114,47.89730899693103
kawax,nostr-vercel-api,https://github.com/kawax/nostr-vercel-api,27.13378151260505,39.73464285714286,37.20500000000001
OskarStark,enum-helper,https://github.com/OskarStark/enum-helper,27.850221456692932,55.730419354838745,52.46578460686604
ScanR,TypeR,https://github.com/ScanR/TypeR,19.269025408011885,49.79645933014356,46.73532163742692
tegnike,aituber-kit,https://github.com/tegnike/aituber-kit,29.66500000000002,77.15575657894738,88.21576378539494
tegnike,aituber-list,https://github.com/tegnike/aituber-list,29.387583443126942,47.140000000000015,43.166000000000025
ca-risken,doc,https://github.com/ca-risken/doc,16.332663997933906,21.198879805418557,21.80081918081919
BretJohnson,hot-preview,https://github.com/BretJohnson/hot-preview,82.39000000000001,82.39000000000001,
jiahaoxiang2000,claude-code-zed,https://github.com/jiahaoxiang2000/claude-code-zed,22.8026315789474,46.34426912568307,
yinzhenyu-su,weekly-git-summary,https://github.com/yinzhenyu-su/weekly-git-summary,62.68947976376586,65.28350000000003,70.3022835443038
yinzhenyu-su,api-typing,https://github.com/yinzhenyu-su/api-typing,69.82345661450927,82.88984491315138,87.21345842657946
namish800,vaani,https://github.com/namish800/vaani,7.162971398305132,33.56734882005901,29.832750538148787
towns-protocol,towns,https://github.com/towns-protocol/towns,121.22000000000004,,
brunoamaral,gregory-ai,https://github.com/brunoamaral/gregory-ai,-4.744008637612865,34.03490054328779,33.245785488959
J-Tech-Japan,Sekiban,https://github.com/J-Tech-Japan/Sekiban,20.899380020080343,34.540316190266,33.54342253104673
MooncellWiki,torappu,https://github.com/MooncellWiki/torappu,121.22000000000004,,
zuplo,zudoku,https://github.com/zuplo/zudoku,0.0,,
zuplo,docs,https://github.com/zuplo/docs,54.69143902439029,66.04893700787406,65.90162500000002
AodhanHayter,opencode-flake,https://github.com/AodhanHayter/opencode-flake,33.96668207329154,51.54796368352791,52.70918604651163
clidey,dory,https://github.com/clidey/dory,27.74468068958041,45.72016690856316,46.89798245614037
SingularitySociety,ai_geography,https://github.com/SingularitySociety/ai_geography,-8.031071716357758,7.851707317073192,6.003635778635811
567-labs,kura,https://github.com/567-labs/kura,2.7481994818652997,22.68162630436791,18.588947093007278
567-labs,instructor,https://github.com/567-labs/instructor,14.411970277984636,36.79970786778401,35.10540849842329
scafoldr,scafoldr,https://github.com/scafoldr/scafoldr,1.85112973308506,33.909908872901696,28.375432847446348
BerriAI,litellm,https://github.com/BerriAI/litellm,5.904208708996748,47.45450819672132,39.614056603773605
ryanaidilp,stadata_flutter_sdk,https://github.com/ryanaidilp/stadata_flutter_sdk,-7.024136500754139,27.80415974596974,28.065384850032643
INQTR,poker-planning,https://github.com/INQTR/poker-planning,25.728235138844923,49.21462738456054,49.47839316077841
Shopify,roast,https://github.com/Shopify/roast,38.789785221937336,52.92783292278159,53.10424251214354
juanibiapina,dotfiles,https://github.com/juanibiapina/dotfiles,31.65744736842106,50.40754682657325,43.880489510489525
strickvl,tinbox,https://github.com/strickvl/tinbox,38.90436842105265,49.241076923076946,
lightdash,lightdash,https://github.com/lightdash/lightdash,17.90235849056606,43.21254419191922,44.06935250391237
itzam-ai,itzam,https://github.com/itzam-ai/itzam,2.530000000000001,54.157272727272755,
richgrov,simulo,https://github.com/richgrov/simulo,71.81500000000001,71.81500000000001,
pocketsizefund,pocketsizefund,https://github.com/pocketsizefund/pocketsizefund,-1.9881252878857367,35.79680052774802,30.513057040998234
mizchi,similarity,https://github.com/mizchi/similarity,-0.4073051948051613,31.9316666666667,36.19669421487606
opgginc,laravel-mcp-server,https://github.com/opgginc/laravel-mcp-server,121.22000000000004,,
jaye773,youtube-summarizer,https://github.com/jaye773/youtube-summarizer,13.306933062522091,34.2179919078105,30.26038447858872
wvlet,wvlet,https://github.com/wvlet/wvlet,25.10859546253397,54.19397352158521,52.269862891566305
wvlet,airframe,https://github.com/wvlet/airframe,5.941408450704216,39.87793421275157,40.76931936362513
vgreg,MeatPy,https://github.com/vgreg/MeatPy,9.41466275659826,28.841169630642952,27.21452231301072
komura-c,MusiL,https://github.com/komura-c/MusiL,9.430147058823565,33.32885828198624,25.438314606741613
aldinokemal,go-whatsapp-web-multidevice,https://github.com/aldinokemal/go-whatsapp-web-multidevice,23.775290145985423,49.831860612691486,52.250231118122656
vanities,swiftchan,https://github.com/vanities/swiftchan,12.581174603174643,48.010553400954706,45.282044630071624
vanities,swiftbible,https://github.com/vanities/swiftbible,2.452527985074653,26.739782608695634,23.49382214497436
AntGalanin06,Metadata_Cleaner,https://github.com/AntGalanin06/Metadata_Cleaner,15.230598526703544,34.64117551020411,24.597874149659873
adamsilverstein,wp-performance-wizard,https://github.com/adamsilverstein/wp-performance-wizard,-86.54249999999996,7.849199584199596,
talmolab,sleap-io,https://github.com/talmolab/sleap-io,50.2958166833167,54.09915424954795,58.73937451437453
cubicdaiya,nginx-build,https://github.com/cubicdaiya/nginx-build,25.684602988017616,36.15028663101609,34.95220000000003
PasteBar,PasteBarApp,https://github.com/PasteBar/PasteBarApp,-10.071395973154296,34.7368085507465,35.073912446351954
mlflow,mlflow,https://github.com/mlflow/mlflow,37.25750000000002,48.38140842706062,45.88802302302304
baz-scm,awesome-reviewers,https://github.com/baz-scm/awesome-reviewers,11.290390243902465,39.94672820109977,42.8169063772049
allenai,open-instruct,https://github.com/allenai/open-instruct,51.40161764705883,82.75874493927125,84.96241176470589
imadaitelarabi,sparkboard,https://github.com/imadaitelarabi/sparkboard,8.413684210526327,37.36180237637606,38.445818062483625
tech-systems,panes,https://github.com/tech-systems/panes,11.365931952662748,33.64229774535812,29.61150500361711
Red-Hat-AI-Innovation-Team,its_hub,https://github.com/Red-Hat-AI-Innovation-Team/its_hub,2.774825949367113,36.732741868512136,35.15349079548008
Red-Hat-AI-Innovation-Team,sdg_hub,https://github.com/Red-Hat-AI-Innovation-Team/sdg_hub,14.423519429661638,39.70412870382458,28.989390992069445
go-vikunja,vikunja,https://github.com/go-vikunja/vikunja,0.0,,
kubefleet-dev,kubefleet,https://github.com/kubefleet-dev/kubefleet,11.271541501976316,40.14215341091065,38.23148343373498
ESPresense,ESPresense-companion,https://github.com/ESPresense/ESPresense-companion,1.4491119777514996,29.44918575851395,30.66515211771724
maciej-trebacz,ff7-ultima,https://github.com/maciej-trebacz/ff7-ultima,27.311105839416086,43.41660786974222,45.2186897684895
dotabod,frontend,https://github.com/dotabod/frontend,50.95315656565657,72.15697368421056,65.98731578947371
dotabod,backend,https://github.com/dotabod/backend,46.76807692307693,65.6841666666667,58.09400000000002
united-manufacturing-hub,united-manufacturing-hub,https://github.com/united-manufacturing-hub/united-manufacturing-hub,23.93577712024401,41.196814036877356,40.33300513011582
shinshin86,aituber-onair,https://github.com/shinshin86/aituber-onair,-1.0103140553140406,26.051960868467546,24.314705882352968
CIRISAI,CIRISAgent,https://github.com/CIRISAI/CIRISAgent,8.538242284795245,32.2566339710427,30.2645304316261
MafiaHub,Framework,https://github.com/MafiaHub/Framework,4.573566176470621,35.23266798418976,32.1562407862408
matiasvillaverde,context-creator,https://github.com/matiasvillaverde/context-creator,-2.7784897959183184,11.750482160077155,10.459761171032397
grll,mcpadapt,https://github.com/grll/mcpadapt,40.52961538461543,68.73245098039217,59.861617647058836
grafana,loki,https://github.com/grafana/loki,13.397877358490575,47.59822593582891,47.44400000000002
kalenjordan,shopworker,https://github.com/kalenjordan/shopworker,25.96207045079069,42.75956054764342,38.920000000000016
kalenjordan,metasync,https://github.com/kalenjordan/metasync,22.075102040816347,42.18773584905662,42.33556132075472
karlforshaw,offblast,https://github.com/karlforshaw/offblast,21.876129807692337,46.45008801833018,43.02470977963418
jcputney,scorm-again,https://github.com/jcputney/scorm-again,1.8525574712643904,43.20702604482133,39.39726563660676
datahub-project,datahub,https://github.com/datahub-project/datahub,2.6448247084548484,36.24200731185766,31.405980002465043
mitakarb,beerkeeper,https://github.com/mitakarb/beerkeeper,11.492516992353444,33.03399137705779,29.818996685082908
aaronsb,apptio-target-process-mcp,https://github.com/aaronsb/apptio-target-process-mcp,3.047211049723785,23.2123184771458,22.82095206684258
tldraw,tldraw,https://github.com/tldraw/tldraw,22.145520195838458,46.44689927583937,46.744540559705825
mediocre,whosit,https://github.com/mediocre/whosit,38.36144230769233,43.457606209150356,45.54424611973394
nailuoGG,anki-mcp-server,https://github.com/nailuoGG/anki-mcp-server,27.378185483870997,57.74444444444447,56.96188888888892
cloudposse,atmos,https://github.com/cloudposse/atmos,20.386217996462197,38.40991578468194,34.69659682136049
bbuchsbaum,fmrireg,https://github.com/bbuchsbaum/fmrireg,3.110000000000042,36.49490909090909,37.910007676313455
bbuchsbaum,rMVPA,https://github.com/bbuchsbaum/rMVPA,0.5639539270253806,25.706913043478266,28.7196093499106
bbuchsbaum,bidser,https://github.com/bbuchsbaum/bidser,19.89625000000004,39.77953021595266,36.485294478527635
bbuchsbaum,eyesim,https://github.com/bbuchsbaum/eyesim,-10.849285714285712,15.42651264167398,13.477423513986025
pdfme,pdfme,https://github.com/pdfme/pdfme,11.114846153846171,38.01161424634557,38.702212643678166
reserve-protocol,register,https://github.com/reserve-protocol/register,10.367151448879184,37.13880392883618,39.534596900537764
rocket-admin,rocketadmin,https://github.com/rocket-admin/rocketadmin,56.70000000000002,56.70000000000002,
tedee-com,tedee-api-doc,https://github.com/tedee-com/tedee-api-doc,8.891110182088454,40.73626254180604,38.928345250255376
EricLBuehler,mistral.rs,https://github.com/EricLBuehler/mistral.rs,33.66988453608246,51.589355171128545,50.103723718904064
Shelf-nu,shelf.nu,https://github.com/Shelf-nu/shelf.nu,16.018321192539304,42.5665345377451,38.97145372572379
getsentry,vanguard,https://github.com/getsentry/vanguard,9.968432374866891,39.375425396633204,33.422804878048794
getsentry,sentry-javascript,https://github.com/getsentry/sentry-javascript,25.94195121951222,47.065233888089864,47.67297604035312
getsentry,sentry-java,https://github.com/getsentry/sentry-java,10.0392116209826,35.40563241106722,28.29620586927524
getsentry,sentry-cocoa,https://github.com/getsentry/sentry-cocoa,-6.5993403614457975,44.31752596529819,41.81990789473687
getsentry,vitest-evals,https://github.com/getsentry/vitest-evals,12.383640843142617,37.0816721998786,36.46148148148151
getsentry,launchpad,https://github.com/getsentry/launchpad,-4.1370000000000005,22.16749886752234,18.905931639197888
getsentry,sentry-cli,https://github.com/getsentry/sentry-cli,40.76998214285717,52.42985589519651,38.52478306803778
getsentry,sentry-mcp,https://github.com/getsentry/sentry-mcp,0.0,,
getsentry,sentry,https://github.com/getsentry/sentry,121.22000000000004,,
getsentry,sentry-unity,https://github.com/getsentry/sentry-unity,4.70791447682754,28.315494092373825,26.133081651260767
depictio,depictio,https://github.com/depictio/depictio,-2.280117418827814,27.11503096830475,25.364045758403165
jacobschweitzer,KaiGen,https://github.com/jacobschweitzer/KaiGen,53.24857142857144,82.2164705882353,83.10651298701302
python-wheel-build,fromager,https://github.com/python-wheel-build/fromager,0.0,,
commonwarexyz,monorepo,https://github.com/commonwarexyz/monorepo,0.0,,
dashpay,dash-evo-tool,https://github.com/dashpay/dash-evo-tool,4.816764682758105,34.59712649623174,31.408428473366314
FluidGroup,Brightroom,https://github.com/FluidGroup/Brightroom,21.406485202776796,42.3891205533597,44.843095137816476
HikaruEgashira,parsentry,https://github.com/HikaruEgashira/parsentry,18.82993589743592,33.68000000000001,
r3-yamauchi,kintone-mcp-server,https://github.com/r3-yamauchi/kintone-mcp-server,14.376535171102688,50.4982047592695,57.261630662020906
pradeepiyer,ray-mcp,https://github.com/pradeepiyer/ray-mcp,0.398442446043191,39.43375591171838,43.68348770118436
tphakala,birdnet-go,https://github.com/tphakala/birdnet-go,43.52094169960475,63.73018353726363,61.641588983050866
oxc-project,playground,https://github.com/oxc-project/playground,40.888115942029,44.56637681159424,
oxc-project,oxc,https://github.com/oxc-project/oxc,121.22000000000004,,
mamertofabian,bolt-to-github,https://github.com/mamertofabian/bolt-to-github,26.9113042842132,54.709973118279606,58.46672244986408
marcus-w-hobbs,Wilsonic-MTS-ESP,https://github.com/marcus-w-hobbs/Wilsonic-MTS-ESP,7.484375645661146,34.21210480458055,35.28103896103897
gvorbeck,codex-quest,https://github.com/gvorbeck/codex-quest,-6.7536504723346695,33.511978266775344,34.48075750733801
